indicatorId,geoUnit,year,value,qualifier,z_score
MOR.5T8.40510,ECU,2018,3.090179920196533,,-0.17346432102032228
MOR.5T8.40510,ECU,2019,3.112560033798218,UIS_EST,-0.1727457227176055
MOR.5T8.40510,ECU,2020,2.694119930267334,,-0.18618132691236197
MOR.5T8.40510,EGY,2015,0.8707500100135803,,-0.24472752347056534
MOR.5T8.40510,EGY,2016,1.046839952468872,,-0.23907348899933994
MOR.5T8.40510,EGY,2017,1.114580035209656,,-0.23689843710506553
MOR.5T8.40510,EGY,2018,1.143370032310486,,-0.23597402521779434
MOR.5T8.40510,EGY,2020,1.425420045852661,,-0.22691774138385568
MOR.5T8.40510,ERI,2015,15.74359035491943,UIS_EST,0.2328213406076878
MOR.5T8.40510,ERI,2016,19.69042015075684,,0.35954925820803574
MOR.5T8.40510,ESCAP: ASEAN (ASEAN) (UNSDCode:98406),2015,1.464030027389526,,-0.22567802170708742
MOR.5T8.40510,ESCAP: ASEAN (ASEAN) (UNSDCode:98406),2016,1.53777003288269,,-0.2233103195705923
MOR.5T8.40510,ESCAP: ASEAN (ASEAN) (UNSDCode:98406),2017,1.644469976425171,,-0.2198843138007275
MOR.5T8.40510,ESCAP: ASEAN (ASEAN) (UNSDCode:98406),2018,1.820039987564087,,-0.21424697369344173
MOR.5T8.40510,ESCAP: ASEAN (ASEAN) (UNSDCode:98406),2019,1.930480003356934,UIS_EST,-0.21070087873998367
MOR.5T8.40510,ESCAP: ASEAN (ASEAN) (UNSDCode:98406),2020,1.954910039901733,UIS_EST,-0.20991645989793273
MOR.5T8.40510,ESCAP: ASEAN (ASEAN) (UNSDCode:98406),2021,1.774449944496155,UIS_EST,-0.21571081467979555
MOR.5T8.40510,ESCAP: Africa (AFR) (UNSDCode:98405),2015,3.665349960327148,UIS_EST,-0.15499630866044392
MOR.5T8.40510,ESCAP: Africa (AFR) (UNSDCode:98405),2016,3.78715991973877,UIS_EST,-0.15108513860808995
MOR.5T8.40510,ESCAP: Africa (AFR) (UNSDCode:98405),2017,3.723289966583252,UIS_EST,-0.15313592533549508
MOR.5T8.40510,ESCAP: Africa (AFR) (UNSDCode:98405),2018,3.609699964523315,UIS_EST,-0.15678316252734384
MOR.5T8.40510,ESCAP: Africa (AFR) (UNSDCode:98405),2019,3.678920030593872,UIS_EST,-0.154560590163435
MOR.5T8.40510,ESCAP: Africa (AFR) (UNSDCode:98405),2020,3.792589902877808,UIS_EST,-0.15091078843556893
MOR.5T8.40510,ESCAP: Africa (AFR) (UNSDCode:98405),2021,3.951760053634644,UIS_EST,-0.1458000279536193
MOR.5T8.40510,ESCAP: All countries (UNSDCode:98400),2015,1.670420050621033,,-0.2190510883933678
MOR.5T8.40510,ESCAP: All countries (UNSDCode:98400),2016,1.786030054092407,,-0.21533899140627497
MOR.5T8.40510,ESCAP: All countries (UNSDCode:98400),2017,1.868839979171753,,-0.21268006515285143
MOR.5T8.40510,ESCAP: All countries (UNSDCode:98400),2018,1.981690049171448,,-0.20905658628198706
MOR.5T8.40510,ESCAP: All countries (UNSDCode:98400),2019,2.070430040359497,,-0.20620725279844151
MOR.5T8.40510,ESCAP: All countries (UNSDCode:98400),2020,2.13860011100769,,-0.20401839451399625
MOR.5T8.40510,ESCAP: All countries (UNSDCode:98400),2021,1.972929954528809,,-0.20933786229576765
MOR.5T8.40510,ESCAP: Countries with Special Needs (CSN) (UNSDCode:98434),2015,6.328139781951904,UIS_EST,-0.06949735720887529
MOR.5T8.40510,ESCAP: Countries with Special Needs (CSN) (UNSDCode:98434),2016,6.820040225982666,,-0.05370303058135002
MOR.5T8.40510,ESCAP: Countries with Special Needs (CSN) (UNSDCode:98434),2017,6.708509922027588,,-0.057284133365277407
MOR.5T8.40510,ESCAP: Countries with Special Needs (CSN) (UNSDCode:98434),2018,6.765349864959717,,-0.05545907173938508
MOR.5T8.40510,ESCAP: Countries with Special Needs (CSN) (UNSDCode:98434),2019,6.6492600440979,,-0.059186575080910346
MOR.5T8.40510,ESCAP: Countries with Special Needs (CSN) (UNSDCode:98434),2020,7.404039859771729,,-0.03495151067858941
MOR.5T8.40510,ESCAP: Countries with Special Needs (CSN) (UNSDCode:98434),2021,7.275839805603027,UIS_EST,-0.03906785892299207
MOR.5T8.40510,ESCAP: ECO (ECO) (UNSDCode:98407),2015,2.661350011825562,,-0.18723352924660983
MOR.5T8.40510,ESCAP: ECO (ECO) (UNSDCode:98407),2016,2.86736011505127,,-0.1806187947034681
MOR.5T8.40510,ESCAP: ECO (ECO) (UNSDCode:98407),2017,2.769190073013306,,-0.18377091568201415
MOR.5T8.40510,ESCAP: ECO (ECO) (UNSDCode:98407),2018,3.003629922866821,,-0.17624333645733908
MOR.5T8.40510,ESCAP: ECO (ECO) (UNSDCode:98407),2019,3.058039903640747,,-0.17449629796902455
MOR.5T8.40510,ESCAP: ECO (ECO) (UNSDCode:98407),2020,3.377379894256592,,-0.16424267820058602
MOR.5T8.40510,ESCAP: ECO (ECO) (UNSDCode:98407),2021,3.49606990814209,,-0.16043168581486694
MOR.5T8.40510,ESCAP: East and North-East Asia (ENEA) (UNSDCode:98408),2015,1.957430005073547,,-0.20983554687275335
MOR.5T8.40510,ESCAP: East and North-East Asia (ENEA) (UNSDCode:98408),2016,2.034250020980835,,-0.20736894933763197
MOR.5T8.40510,ESCAP: East and North-East Asia (ENEA) (UNSDCode:98408),2017,2.147530078887939,,-0.2037316640765967
MOR.5T8.40510,ESCAP: East and North-East Asia (ENEA) (UNSDCode:98408),2018,2.243160009384155,,-0.20066110299873294
MOR.5T8.40510,ESCAP: East and North-East Asia (ENEA) (UNSDCode:98408),2019,2.276439905166626,,-0.1995925259106312
MOR.5T8.40510,ESCAP: East and North-East Asia (ENEA) (UNSDCode:98408),2020,2.24232006072998,,-0.20068807273123748
MOR.5T8.40510,ESCAP: East and North-East Asia (ENEA) (UNSDCode:98408),2021,1.972470045089722,,-0.20935262943002858
MOR.5T8.40510,ESCAP: Europe (Europe) (UNSDCode:98423),2015,3.841870069503784,,-0.1493284620575491
MOR.5T8.40510,ESCAP: Europe (Europe) (UNSDCode:98423),2016,3.996639966964722,,-0.14435898837182548
MOR.5T8.40510,ESCAP: Europe (Europe) (UNSDCode:98423),2017,4.125060081481934,,-0.14023557425654526
MOR.5T8.40510,ESCAP: Europe (Europe) (UNSDCode:98423),2018,4.211160182952881,,-0.1374710044298708
MOR.5T8.40510,ESCAP: Europe (Europe) (UNSDCode:98423),2019,4.136240005493164,,-0.13987660045677117
MOR.5T8.40510,ESCAP: Europe (Europe) (UNSDCode:98423),2020,4.152289867401123,,-0.13936125885792292
MOR.5T8.40510,ESCAP: Europe (Europe) (UNSDCode:98423),2021,4.076940059661865,,-0.14178064979199706
MOR.5T8.40510,ESCAP: LDC (LDC_E) (UNSDCode:98411),2015,3.43336009979248,UIS_EST,-0.16244522169970405
MOR.5T8.40510,ESCAP: LDC (LDC_E) (UNSDCode:98411),2016,3.714760065078735,,-0.15340981012681382
MOR.5T8.40510,ESCAP: LDC (LDC_E) (UNSDCode:98411),2017,3.859090089797974,,-0.14877554809221422
MOR.5T8.40510,ESCAP: LDC (LDC_E) (UNSDCode:98411),2018,3.760790109634399,,-0.15193184122637055
MOR.5T8.40510,ESCAP: LDC (LDC_E) (UNSDCode:98411),2019,3.553060054779053,,-0.15860180133019575
MOR.5T8.40510,ESCAP: LDC (LDC_E) (UNSDCode:98411),2020,3.91294002532959,,-0.1470464919773465
MOR.5T8.40510,ESCAP: LDC (LDC_E) (UNSDCode:98411),2021,3.661530017852783,UIS_EST,-0.15511896238005451
MOR.5T8.40510,ESCAP: LLDC (LLDC_E) (UNSDCode:98412),2015,11.04006004333496,,0.08179668725530119
MOR.5T8.40510,ESCAP: LLDC (LLDC_E) (UNSDCode:98412),2016,12.97097969055176,,0.14379617509829407
MOR.5T8.40510,ESCAP: LLDC (LLDC_E) (UNSDCode:98412),2017,13.00244045257568,,0.14480634200785183
MOR.5T8.40510,ESCAP: LLDC (LLDC_E) (UNSDCode:98412),2018,14.26562976837158,,0.18536581880481307
MOR.5T8.40510,ESCAP: LLDC (LLDC_E) (UNSDCode:98412),2019,14.83539009094238,,0.20366013169533892
MOR.5T8.40510,ESCAP: LLDC (LLDC_E) (UNSDCode:98412),2020,15.63107013702393,,0.2292084528878086
MOR.5T8.40510,ESCAP: LLDC (LLDC_E) (UNSDCode:98412),2021,15.05465030670166,UIS_EST,0.21070031128075759
MOR.5T8.40510,ESCAP: Latin America (LAC) (UNSDCode:98424),2015,1.107139945030212,,-0.23713732937657775
MOR.5T8.40510,ESCAP: Latin America (LAC) (UNSDCode:98424),2016,1.099840044975281,,-0.2373717203132297
MOR.5T8.40510,ESCAP: Latin America (LAC) (UNSDCode:98424),2017,1.186450004577637,,-0.23459077956036706
MOR.5T8.40510,ESCAP: Latin America (LAC) (UNSDCode:98424),2018,1.275920033454895,,-0.23171800545209004
MOR.5T8.40510,ESCAP: Latin America (LAC) (UNSDCode:98424),2019,1.351879954338074,,-0.22927902452497612
MOR.5T8.40510,ESCAP: Latin America (LAC) (UNSDCode:98424),2020,1.412310004234314,,-0.22733868891893794
MOR.5T8.40510,ESCAP: Latin America (LAC) (UNSDCode:98424),2021,1.365389943122864,,-0.22884523517147873
MOR.5T8.40510,ESCAP: North America (NAM) (UNSDCode:98425),2015,0.6261900067329407,,-0.25258004854696375
MOR.5T8.40510,ESCAP: North America (NAM) (UNSDCode:98425),2016,0.6515100002288818,,-0.25176705426664814
MOR.5T8.40510,ESCAP: North America (NAM) (UNSDCode:98425),2017,0.6671800017356873,,-0.25126390952454497
MOR.5T8.40510,ESCAP: North America (NAM) (UNSDCode:98425),2018,0.6605600118637085,,-0.25147646936989126
MOR.5T8.40510,ESCAP: North America (NAM) (UNSDCode:98425),2019,0.7409999966621399,,-0.24889363902436681
MOR.5T8.40510,ESCAP: North America (NAM) (UNSDCode:98425),2020,0.782729983329773,,-0.24755373976713083
MOR.5T8.40510,ESCAP: North America (NAM) (UNSDCode:98425),2021,0.7615399956703186,,-0.24823412456935665
MOR.5T8.40510,ESCAP: North and Central Asia (NCA) (UNSDCode:98417),2015,3.4859299659729,,-0.16075726705909607
MOR.5T8.40510,ESCAP: North and Central Asia (NCA) (UNSDCode:98417),2016,3.976700067520142,,-0.14499923435771447
MOR.5T8.40510,ESCAP: North and Central Asia (NCA) (UNSDCode:98417),2017,4.022339820861816,,-0.1435337972347648
MOR.5T8.40510,ESCAP: North and Central Asia (NCA) (UNSDCode:98417),2018,4.360770225524902,,-0.13266720742619764
MOR.5T8.40510,ESCAP: North and Central Asia (NCA) (UNSDCode:98417),2019,4.62736988067627,,-0.12410701586031449
MOR.5T8.40510,ESCAP: North and Central Asia (NCA) (UNSDCode:98417),2020,4.989150047302246,UIS_EST,-0.11249069351624717
MOR.5T8.40510,ESCAP: North and Central Asia (NCA) (UNSDCode:98417),2021,4.988160133361816,UIS_EST,-0.11252247845219919
MOR.5T8.40510,ESCAP: Other Area (OTH_REGION) (UNSDCode:98426),2015,6.240089893341064,UIS_EST,-0.07232453233569805
MOR.5T8.40510,ESCAP: Other Area (OTH_REGION) (UNSDCode:98426),2016,6.758080005645752,UIS_EST,-0.05569249810428126
MOR.5T8.40510,ESCAP: Other Area (OTH_REGION) (UNSDCode:98426),2017,6.654669761657715,UIS_EST,-0.059012875611557915
MOR.5T8.40510,ESCAP: Other Area (OTH_REGION) (UNSDCode:98426),2018,6.941929817199707,UIS_EST,-0.04978930364831012
MOR.5T8.40510,ESCAP: Other Area (OTH_REGION) (UNSDCode:98426),2019,7.044340133666992,UIS_EST,-0.046501032600904074
MOR.5T8.40510,ESCAP: Other Area (OTH_REGION) (UNSDCode:98426),2020,7.283140182495117,UIS_EST,-0.03883345267567733
MOR.5T8.40510,ESCAP: Other Area (OTH_REGION) (UNSDCode:98426),2021,7.363150119781494,UIS_EST,-0.03626443063415662
MOR.5T8.40510,ESCAP: PACIFIC (PAC) (UNSDCode:98418),2015,1.342640042304993,,-0.22957570689318912
MOR.5T8.40510,ESCAP: PACIFIC (PAC) (UNSDCode:98418),2016,1.40120005607605,,-0.22769541587894762
MOR.5T8.40510,ESCAP: PACIFIC (PAC) (UNSDCode:98418),2017,1.499809980392456,,-0.22452917081397777
MOR.5T8.40510,ESCAP: PACIFIC (PAC) (UNSDCode:98418),2018,1.576979994773865,,-0.22205133525236856
MOR.5T8.40510,ESCAP: PACIFIC (PAC) (UNSDCode:98418),2019,1.511759996414185,,-0.22414547029379786
MOR.5T8.40510,ESCAP: PACIFIC (PAC) (UNSDCode:98418),2020,1.534450054168701,,-0.2234169200602676
MOR.5T8.40510,ESCAP: PACIFIC (PAC) (UNSDCode:98418),2021,1.444859981536865,,-0.226293548627902
MOR.5T8.40510,ESCAP: SAARC (SAARC) (UNSDCode:98428),2015,1.20864999294281,,-0.2338779648605192
MOR.5T8.40510,ESCAP: SAARC (SAARC) (UNSDCode:98428),2016,1.386330008506775,,-0.22817287507038775
MOR.5T8.40510,ESCAP: SAARC (SAARC) (UNSDCode:98428),2017,1.478389978408813,,-0.2252169410971669
MOR.5T8.40510,ESCAP: SAARC (SAARC) (UNSDCode:98428),2018,1.566840052604675,,-0.2223769164965977
MOR.5T8.40510,ESCAP: SAARC (SAARC) (UNSDCode:98428),2019,1.716429948806763,,-0.2175737663684274
MOR.5T8.40510,ESCAP: SAARC (SAARC) (UNSDCode:98428),2020,1.848870038986206,,-0.2133212757104962
MOR.5T8.40510,ESCAP: SAARC (SAARC) (UNSDCode:98428),2021,1.724889993667603,,-0.21730212458920742
MOR.5T8.40510,ESCAP: Small Islands Developing States (SIDS) (UNSDCode:98435),2015,14.29135990142822,UIS_EST,0.1861919821689609
MOR.5T8.40510,ESCAP: Small Islands Developing States (SIDS) (UNSDCode:98435),2016,14.60986995697021,UIS_EST,0.19641895372881335
MOR.5T8.40510,ESCAP: Small Islands Developing States (SIDS) (UNSDCode:98435),2017,13.78127002716064,UIS_EST,0.16981361499864858
MOR.5T8.40510,ESCAP: Small Islands Developing States (SIDS) (UNSDCode:98435),2018,13.458740234375,UIS_EST,0.15945757455147658
MOR.5T8.40510,ESCAP: Small Islands Developing States (SIDS) (UNSDCode:98435),2019,13.20962047576904,UIS_EST,0.15145864126214878
MOR.5T8.40510,ESCAP: South and South-West Asia (SSWA) (UNSDCode:98420),2015,1.138560056686401,,-0.23612846770102267
MOR.5T8.40510,ESCAP: South and South-West Asia (SSWA) (UNSDCode:98420),2016,1.27620005607605,,-0.2317090142653666
MOR.5T8.40510,ESCAP: South and South-West Asia (SSWA) (UNSDCode:98420),2017,1.34538996219635,,-0.22948741030087927
MOR.5T8.40510,ESCAP: South and South-West Asia (SSWA) (UNSDCode:98420),2018,1.431089997291565,,-0.2267356861202856
MOR.5T8.40510,ESCAP: South and South-West Asia (SSWA) (UNSDCode:98420),2019,1.560670018196106,,-0.22257502881776875
MOR.5T8.40510,ESCAP: South and South-West Asia (SSWA) (UNSDCode:98420),2020,1.693400025367737,,-0.21831322927686123
MOR.5T8.40510,ESCAP: South and South-West Asia (SSWA) (UNSDCode:98420),2021,1.607220053672791,,-0.221080363639553
MOR.5T8.40510,ESCAP: South-East Asia (SEA) (UNSDCode:98419),2015,1.464030027389526,,-0.22567802170708742
MOR.5T8.40510,ESCAP: South-East Asia (SEA) (UNSDCode:98419),2016,1.53777003288269,,-0.2233103195705923
MOR.5T8.40510,ESCAP: South-East Asia (SEA) (UNSDCode:98419),2017,1.644469976425171,,-0.2198843138007275
MOR.5T8.40510,ESCAP: South-East Asia (SEA) (UNSDCode:98419),2018,1.820039987564087,,-0.21424697369344173
MOR.5T8.40510,ESCAP: South-East Asia (SEA) (UNSDCode:98419),2019,1.930480003356934,UIS_EST,-0.21070087873998367
MOR.5T8.40510,ESCAP: South-East Asia (SEA) (UNSDCode:98419),2020,1.954910039901733,UIS_EST,-0.20991645989793273
MOR.5T8.40510,ESCAP: South-East Asia (SEA) (UNSDCode:98419),2021,1.774449944496155,UIS_EST,-0.21571081467979555
MOR.5T8.40510,ESCAP: WB High Income Economies (WB_HIGH) (UNSDCode:98436),2015,2.275629997253418,,-0.19961853107137997
MOR.5T8.40510,ESCAP: WB High Income Economies (WB_HIGH) (UNSDCode:98436),2016,2.299400091171265,,-0.19885530218663042
MOR.5T8.40510,ESCAP: WB High Income Economies (WB_HIGH) (UNSDCode:98436),2017,2.332370042800903,,-0.19779667702934217
MOR.5T8.40510,ESCAP: WB High Income Economies (WB_HIGH) (UNSDCode:98436),2018,2.31712007522583,,-0.1982863349913602
MOR.5T8.40510,ESCAP: WB High Income Economies (WB_HIGH) (UNSDCode:98436),2019,2.289390087127686,,-0.19917671127524925
MOR.5T8.40510,ESCAP: WB High Income Economies (WB_HIGH) (UNSDCode:98436),2020,2.300299882888794,,-0.1988264109659457
MOR.5T8.40510,ESCAP: WB High Income Economies (WB_HIGH) (UNSDCode:98436),2021,2.094660043716431,,-0.205429256779431
MOR.5T8.40510,ESCAP: WB Low Income Economies (WB_LOW) (UNSDCode:98439),2015,3.847939968109131,UIS_EST,-0.14913356497556393
MOR.5T8.40510,ESCAP: WB Low Income Economies (WB_LOW) (UNSDCode:98439),2016,4.190529823303223,UIS_EST,-0.1381334202554797
MOR.5T8.40510,ESCAP: WB Low Income Economies (WB_LOW) (UNSDCode:98439),2017,4.252689838409424,UIS_EST,-0.13613753756483946
MOR.5T8.40510,ESCAP: WB Low Income Economies (WB_LOW) (UNSDCode:98439),2018,4.401979923248291,UIS_EST,-0.1313440140158984
MOR.5T8.40510,ESCAP: WB Low Income Economies (WB_LOW) (UNSDCode:98439),2019,4.926549911499023,UIS_EST,-0.11450070794864257
MOR.5T8.40510,ESCAP: WB Low Income Economies (WB_LOW) (UNSDCode:98439),2020,5.16487979888916,UIS_EST,-0.10684822433692676
MOR.5T8.40510,ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),2015,1.834229946136475,,-0.21379135133480584
MOR.5T8.40510,ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),2016,2.043260097503662,,-0.2070796467088837
MOR.5T8.40510,ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),2017,2.137629985809326,,-0.20404954405744247
MOR.5T8.40510,ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),2018,2.275700092315674,,-0.19961628040394985
MOR.5T8.40510,ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),2019,2.41336989402771,,-0.19519587005186945
MOR.5T8.40510,ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),2020,2.601579904556274,,-0.18915267489534662
MOR.5T8.40510,ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),2021,2.563630104064941,,-0.19037119695948213
MOR.5T8.40510,ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),2015,1.846009969711304,,-0.21341310906591054
MOR.5T8.40510,ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),2016,1.907480001449585,,-0.21143938090432743
MOR.5T8.40510,ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),2017,1.969290018081665,,-0.20945473624017502
MOR.5T8.40510,ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),2018,2.054919958114624,,-0.2067052627270115
MOR.5T8.40510,ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),2019,2.089200019836426,,-0.20560457152370776
MOR.5T8.40510,ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),2020,2.05679988861084,,-0.20664490043896197
MOR.5T8.40510,ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),2021,1.841220021247864,,-0.2135669085013017
MOR.5T8.40510,ESCWA: All countries (UNSDCode:98500),2015,4.274330139160156,,-0.13544269375544138
MOR.5T8.40510,ESCWA: All countries (UNSDCode:98500),2016,4.655869960784912,,-0.12319191285601964
MOR.5T8.40510,ESCWA: All countries (UNSDCode:98500),2017,4.592529773712158,UIS_EST,-0.1252256894370651
MOR.5T8.40510,ESCWA: All countries (UNSDCode:98500),2018,4.614880084991455,UIS_EST,-0.12450804805077272
MOR.5T8.40510,ESCWA: All countries (UNSDCode:98500),2019,4.725840091705322,UIS_EST,-0.12094525681954216
MOR.5T8.40510,ESCWA: All countries (UNSDCode:98500),2020,4.826859951019287,UIS_EST,-0.11770163166483172
MOR.5T8.40510,ESCWA: All countries (UNSDCode:98500),2021,5.011149883270264,UIS_EST,-0.11178430546710542
MOR.5T8.40510,ESCWA: Arab LDCs subregion (UNSDCode:98505),2015,5.425459861755371,UIS_EST,-0.09848131457810445
MOR.5T8.40510,ESCWA: Arab LDCs subregion (UNSDCode:98505),2016,5.741819858551025,UIS_EST,-0.08832337879677196
MOR.5T8.40510,ESCWA: Arab Low-Income Countries (LICs) (UNSDCode:98509),2015,4.334690093994141,UIS_EST,-0.13350460881683335
MOR.5T8.40510,ESCWA: Arab Low-Income Countries (LICs) (UNSDCode:98509),2016,5.177889823913574,UIS_EST,-0.10643048821336468
MOR.5T8.40510,ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),2015,3.230439901351929,,-0.16896074314796664
MOR.5T8.40510,ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),2016,3.452239990234375,,-0.1618390113171972
MOR.5T8.40510,ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),2017,3.440020084381104,,-0.16223137767251625
MOR.5T8.40510,ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),2018,3.441349983215332,,-0.16218867623399497
MOR.5T8.40510,ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),2019,3.573879957199097,UIS_EST,-0.15793329951612783
MOR.5T8.40510,ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),2020,3.757299900054932,,-0.15204390762266187
MOR.5T8.40510,ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),2021,4.021369934082031,UIS_EST,-0.14356493912287965
MOR.5T8.40510,ESCWA: Arab countries (UNSDCode:98501),2015,4.078350067138672,,-0.14173537616212706
MOR.5T8.40510,ESCWA: Arab countries (UNSDCode:98501),2016,4.376599788665771,,-0.1321589393535584
MOR.5T8.40510,ESCWA: Arab countries (UNSDCode:98501),2017,4.320899963378906,UIS_EST,-0.13394739318471982
MOR.5T8.40510,ESCWA: Arab countries (UNSDCode:98501),2018,4.372680187225342,UIS_EST,-0.13228479300169207
MOR.5T8.40510,ESCWA: Arab countries (UNSDCode:98501),2019,4.511849880218506,UIS_EST,-0.12781622295980574
MOR.5T8.40510,ESCWA: Arab countries (UNSDCode:98501),2020,4.644879817962646,UIS_EST,-0.12354479301200334
MOR.5T8.40510,ESCWA: Arab countries (UNSDCode:98501),2021,4.831689834594727,UIS_EST,-0.11754654996143192
MOR.5T8.40510,ESCWA: Arab countries in-conflict (UNSDCode:98506),2015,5.02032995223999,UIS_EST,-0.11148954458707254
MOR.5T8.40510,ESCWA: Arab countries in-conflict (UNSDCode:98506),2016,5.785230159759521,UIS_EST,-0.08692952667769693
MOR.5T8.40510,ESCWA: Arab non-conflict and non-LDC middle income countries (UNSDCode:98507),2015,2.455229997634888,,-0.19385179289752463
MOR.5T8.40510,ESCWA: Arab non-conflict and non-LDC middle income countries (UNSDCode:98507),2016,2.616719961166382,,-0.18866654604110167
MOR.5T8.40510,ESCWA: Arab non-conflict and non-LDC middle income countries (UNSDCode:98507),2017,2.754290103912354,,-0.18424933561754436
MOR.5T8.40510,ESCWA: Arab non-conflict and non-LDC middle income countries (UNSDCode:98507),2018,2.768470048904419,,-0.18379403478282705
MOR.5T8.40510,ESCWA: Arab non-conflict and non-LDC middle income countries (UNSDCode:98507),2019,2.911070108413696,UIS_EST,-0.1792153198328295
MOR.5T8.40510,ESCWA: Arab non-conflict and non-LDC middle income countries (UNSDCode:98507),2020,3.069400072097778,,-0.17413153673871581
MOR.5T8.40510,ESCWA: Arab non-conflict and non-LDC middle income countries (UNSDCode:98507),2021,3.332629919052124,UIS_EST,-0.16567954562676956
MOR.5T8.40510,ESCWA: Gulf Cooperation Council (GCC) (UNSDCode:98502),2015,6.649380207061768,,-0.059182716793887265
MOR.5T8.40510,ESCWA: Gulf Cooperation Council (GCC) (UNSDCode:98502),2016,6.704460144042969,,-0.05741416682435279
MOR.5T8.40510,ESCWA: Gulf Cooperation Council (GCC) (UNSDCode:98502),2017,6.455530166625977,,-0.06540700646989007
MOR.5T8.40510,ESCWA: Gulf Cooperation Council (GCC) (UNSDCode:98502),2018,6.527750015258789,,-0.06308811472636942
MOR.5T8.40510,ESCWA: Gulf Cooperation Council (GCC) (UNSDCode:98502),2019,5.903950214385986,,-0.08311756972022205
MOR.5T8.40510,ESCWA: Gulf Cooperation Council (GCC) (UNSDCode:98502),2020,5.64939022064209,,-0.09129118236132074
MOR.5T8.40510,ESCWA: Gulf Cooperation Council (GCC) (UNSDCode:98502),2021,5.417829990386963,,-0.09872630049340707
MOR.5T8.40510,ESCWA: Maghreb subregion (UNSDCode:98504),2015,3.407619953155518,,-0.16327170658777046
MOR.5T8.40510,ESCWA: Maghreb subregion (UNSDCode:98504),2016,3.392129898071289,,-0.16376907346850328
MOR.5T8.40510,ESCWA: Maghreb subregion (UNSDCode:98504),2017,3.497900009155273,,-0.16037292349107896
MOR.5T8.40510,ESCWA: Maghreb subregion (UNSDCode:98504),2018,3.583899974822998,,-0.1576115689035904
MOR.5T8.40510,ESCWA: Maghreb subregion (UNSDCode:98504),2019,3.674200057983398,,-0.15471214275906173
MOR.5T8.40510,ESCWA: Maghreb subregion (UNSDCode:98504),2020,3.859709978103638,,-0.14875564423058724
MOR.5T8.40510,ESCWA: Maghreb subregion (UNSDCode:98504),2021,4.028860092163086,,-0.1433244392317745
MOR.5T8.40510,ESCWA: Mashreq subregion (UNSDCode:98503),2015,3.073529958724976,,-0.17399893108829173
MOR.5T8.40510,ESCWA: Mashreq subregion (UNSDCode:98503),2016,3.607160091400146,,-0.1568647147726947
MOR.5T8.40510,ESCWA: Mashreq subregion (UNSDCode:98503),2017,3.615469932556152,,-0.15659789585225356
MOR.5T8.40510,ESCWA: Mashreq subregion (UNSDCode:98503),2018,3.718290090560913,,-0.1532964652901795
MOR.5T8.40510,ESCWA: Mashreq subregion (UNSDCode:98503),2019,3.963629961013794,UIS_EST,-0.14541889962478807
MOR.5T8.40510,ESCWA: Mashreq subregion (UNSDCode:98503),2020,4.264870166778564,,-0.135746441994532
MOR.5T8.40510,ESCWA: Mashreq subregion (UNSDCode:98503),2021,4.70235013961792,UIS_EST,-0.12169949068990263
MOR.5T8.40510,ESP,2015,1.781610012054443,,-0.21548091359500676
MOR.5T8.40510,ESP,2016,1.936220049858093,,-0.21051657280898348
MOR.5T8.40510,ESP,2017,2.068969964981079,,-0.20625413404790446
MOR.5T8.40510,ESP,2018,2.061259984970093,,-0.2065016921545558
MOR.5T8.40510,ESP,2019,2.064369916915894,UIS_EST,-0.20640183601183948
MOR.5T8.40510,ESP,2020,2.204010009765625,,-0.20191816200111082
MOR.5T8.40510,ESP,2021,2.084450006484985,UIS_EST,-0.20575708869109025
MOR.5T8.40510,EST,2015,7.845399856567383,,-0.020779976510837947
MOR.5T8.40510,EST,2016,7.869530200958252,,-0.02000518042035053
MOR.5T8.40510,EST,2017,8.211400032043457,,-0.009028154801079186
MOR.5T8.40510,EST,2018,8.09292984008789,,-0.012832088971252077
MOR.5T8.40510,EST,2019,7.950530052185059,UIS_EST,-0.0174043734428778
